"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","total","num_events","volunteers","id","document.id","array.index","gdp","sex_ratio","surface_area","life_expectancy_male","unemployment","imports","homicide_rate","iso2","employment_services","employment_industry","urban_population_growth","secondary_school_enrollment_female","employment_agriculture","capital","co2_emissions","forested_area","tourists","exports","life_expectancy_female","post_secondary_enrollment_female","post_secondary_enrollment_male","primary_school_enrollment_female","infant_mortality","gdp_growth","threatened_species","population","urban_population","secondary_school_enrollment_male","name","pop_growth","region","pop_density","internet_users","gdp_per_capita","fertility","refugees","primary_school_enrollment_male","currency.code","currency.name","isoa2","AreaPerCap","AreaTotHA","BiocapPerCap","BiocapTotGHA","Earths","EFConsPerCap","EFConsTotGHA","EFExportsPerCap","EFExportsTotGHA","EFImportsPerCap","EFImportsTotGHA","EFProdPerCap","EFProdTotGHA","GDP-PPP","GDP-USD","HDI","Population","api_country"
"NIGERIA",2019,"Hi-Malt",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Iceland Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Immanuella Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Klien Aby Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"King Spoon",0,0,0,0,0,1,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Joe Top Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Jug",0,1,0,0,0,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Pears",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Kasapreko Bitters",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Pase Bitters",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Parmalat",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Rightway Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Goal Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Fun Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Lasena Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Space Pack",0,0,0,0,0,1,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Okunrin Meta",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Skoro Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Skirt Dry Gin",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Skg Pharm",0,0,0,0,0,1,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Eva Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Shalina",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Seaman'S Schinapp",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Rot Man",0,0,0,1,0,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Aquavolt",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Sanetus Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Fancy Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Forte Oil",0,1,0,0,0,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Koowo Table Water",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Round De Clock",0,0,0,0,1,0,0,0,1,1,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Beta malt",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"FG",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Evenr",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"LA Mma",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Wozobia",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"PC",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Golden Morn",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Oxfors",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"NIGERIA",2019,"Tommy Tommy",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
